MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.philips.com/product/573188,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,573188,573188 250W Led Par38 Med 50k,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,573188,,Industrial Equipment,"Philips, 573188, 250 W, Industrial Grade, Commercial Quality",250 W LED 250W,Philips® 573188 250 W Led Par38,"Philips®, Model 573188, 250 W",573188,"Philips®, Model 573188, 250 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,250,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_573188.jpg,,,,,,,,,PHILIPS_573188_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/573469,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,573469,573469 40W Led A19 Med 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,573469,,Industrial Equipment,"Philips, 573469, 40 W, 2 pc, Industrial Grade, Commercial Quality",40 W LED 40W 2PC,Philips® 573469 40 W Led A19 2 pc,"Philips®, Model 573469, 40 W, 2 pc",573469,"Philips®, Model 573469, 40 W, 2 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,40,W,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_573469.jpg,,,,,,,,,PHILIPS_573469_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/565671,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,565671,565671 25W Led Med 20K,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,565671,,Industrial Equipment,"Philips, 565671, 25 W, Industrial Grade, Commercial Quality, Heavy Duty",25 W LED 25W,Philips® 565671 25 W Led Medium,"Philips®, Model 565671, 25 W",565671,"Philips®, Model 565671, 25 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,25,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_565671.jpg,,,,,,,,,PHILIPS_565671_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/573204,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,573204,573204 75W Led Par20 Med 50k,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,573204,,Industrial Equipment,"Philips, 573204, 75 W, Industrial Grade, Commercial Quality, Heavy Duty",75 W LED 75W,Philips® 573204 75 W Led Par20,"Philips®, Model 573204, 75 W",573204,"Philips®, Model 573204, 75 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,75,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_573204.jpg,,,,,,,,,PHILIPS_573204_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/581199,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,581199,581199 60W Led Med 2pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,581199,,Industrial Equipment,"Philips, 581199, 60 W, 2 pc, Industrial Grade, Commercial Quality",60 W LED 60W 2PC,Philips® 581199 60 W Led Medium 2 pc,"Philips®, Model 581199, 60 W, 2 pc",581199,"Philips®, Model 581199, 60 W, 2 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,60,W,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_581199.jpg,,,,,,,,,PHILIPS_581199_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/565887,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,565887,565887 60W Led Med 20k,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,565887,,Industrial Equipment,"Philips, 565887, 60 W, Industrial Grade, Commercial Quality, Heavy Duty",60 W LED 60W,Philips® 565887 60 W Led Medium,"Philips®, Model 565887, 60 W",565887,"Philips®, Model 565887, 60 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,60,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_565887.jpg,,,,,,,,,PHILIPS_565887_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/586867,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,586867,586867 60W Led Med 27K,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,586867,,Industrial Equipment,"Philips, 586867, 60 W, Industrial Grade, Commercial Quality, Heavy Duty",60 W LED 60W,Philips® 586867 60 W Led Medium,"Philips®, Model 586867, 60 W",586867,"Philips®, Model 586867, 60 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,60,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_586867.jpg,,,,,,,,,PHILIPS_586867_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/568451,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,568451,5686451 50W Led Med 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,568451,,Industrial Equipment,"Philips, 568451, 50 W, 2 pc, Industrial Grade, Commercial Quality",5686451 50 W 50W 2PC,Philips® 568451 5686451 50 W Led 2 pc,"Philips®, Model 568451, 50 W, 2 pc",568451,"Philips®, Model 568451, 50 W, 2 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,50,W,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_568451.jpg,,,,,,,,,PHILIPS_568451_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/568444,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,568444,568444 90W Led Par38 50k 2pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,568444,,Industrial Equipment,"Philips, 568444, 90 W, 2 pc, Industrial Grade, Commercial Quality",90 W LED 90W 2PC,Philips® 568444 90 W Led Par38 2 pc,"Philips®, Model 568444, 90 W, 2 pc",568444,"Philips®, Model 568444, 90 W, 2 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,90,W,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_568444.jpg,,,,,,,,,PHILIPS_568444_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/573196,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,573196,573196 75W Led Med 30K,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,573196,,Industrial Equipment,"Philips, 573196, 75 W, Industrial Grade, Commercial Quality, Heavy Duty",75 W LED 75W,Philips® 573196 75 W Led Medium,"Philips®, Model 573196, 75 W",573196,"Philips®, Model 573196, 75 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,75,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_573196.jpg,,,,,,,,,PHILIPS_573196_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/564500,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,564500,564500 75W Adj Base 50k 3pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,564500,,Industrial Equipment,"Philips, 564500, 75 W, 3 pc, Industrial Grade, Commercial Quality",75 W ADJ 75W 3PC,Philips® 564500 75 W Adj Base 3 pc,"Philips®, Model 564500, 75 W, 3 pc",564500,"Philips®, Model 564500, 75 W, 3 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,75,W,Package Quantity,3,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_564500.jpg,,,,,,,,,PHILIPS_564500_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/571513,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,571513,571513 40/60/100 Led Med 27k,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,571513,,Industrial Equipment,"Philips, 571513, 40/60/100 W, Industrial Grade, Commercial Quality",40/60/100 LED MEDIUM 40/60/100W,Philips® 571513 40/60/100 Led Medium 27 40/60/100 W,"Philips®, Model 571513, 40/60/100 W",571513,"Philips®, Model 571513, 40/60/100 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,40/60/100,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_571513.jpg,,,,,,,,,PHILIPS_571513_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/588566,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,588566,588566 40W Led Med 55k 3pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,588566,,Industrial Equipment,"Philips, 588566, 40 W, 3 pc, Industrial Grade, Commercial Quality",40 W LED 40W 3PC,Philips® 588566 40 W Led Medium 3 pc,"Philips®, Model 588566, 40 W, 3 pc",588566,"Philips®, Model 588566, 40 W, 3 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,40,W,Package Quantity,3,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_588566.jpg,,,,,,,,,PHILIPS_588566_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/565655,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,565655,565655 25W Led A15 Med 20k,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,565655,,Industrial Equipment,"Philips, 565655, 25 W, Industrial Grade, Commercial Quality, Heavy Duty",25 W LED 25W,Philips® 565655 25 W Led A15,"Philips®, Model 565655, 25 W",565655,"Philips®, Model 565655, 25 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,25,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_565655.jpg,,,,,,,,,PHILIPS_565655_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/565812,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,565812,565812 60W Med Led 50k,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,565812,,Industrial Equipment,"Philips, 565812, 60 W, Industrial Grade, Commercial Quality, Heavy Duty",60 W MEDIUM 60W,Philips® 565812 60 W Medium Led,"Philips®, Model 565812, 60 W",565812,"Philips®, Model 565812, 60 W",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,60,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_565812.jpg,,,,,,,,,PHILIPS_565812_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.philips.com/product/586917,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,586917,586917 40W Led Cand 27K 2pk,,,Philips,Phillips Lighting (5831),Signify North America Corp,Philips®,,586917,,Industrial Equipment,"Philips, 586917, 40 W, 2 pc, Industrial Grade, Commercial Quality",40 W LED 40W 2PC,Philips® 586917 40 W Led Candelabra 2 pc,"Philips®, Model 586917, 40 W, 2 pc",586917,"Philips®, Model 586917, 40 W, 2 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Wattage,40,W,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILIPS_586917.jpg,,,,,,,,,PHILIPS_586917_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.maxsainnovations.com/product/46719,,,,,,,Industrial Supplies,Equipment & Hardware,Lighting Fixture,,46719,49719 Wall Light Motion Wh,,,,Maxsa Innovations (MAXIN),Maxsa Innovations (MAXIN),Maxsa Innovations,,46719,,Lighting Fixture,"Maxsa Innovations, Lighting Fixture, 46719, White, Industrial Grade",LIGHTING FIXTURE,Maxsa Innovations 46719 Lighting Fixture White,"Maxsa Innovations, Lighting Fixture, Model 46719, White","Lighting Fixture, 46719","Maxsa Innovations, Lighting Fixture, Model 46719, White",,,,,,,,,,,,,,,,,,,,,,,,,,Lighting Fixture,Item Type,Lighting Fixture,,Finish Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAXSA_INNOVATIONS_46719.jpg,,,,,,,,,MAXSA_INNOVATIONS_46719_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/59061BSL,,,,,,,Industrial Supplies,Equipment & Hardware,Lighting Fixture,,59061BSL,59061BSL Kichler Ext Wall Lt,,,,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,59061BSL,,Lighting Fixture,"Kichler, Lighting Fixture, 59061BSL, Industrial Grade, Commercial Quality",LIGHTING FIXTURE,Kichler® 59061BSL Lighting Fixture,"Kichler®, Lighting Fixture, Model 59061BSL","Lighting Fixture, 59061BSL","Kichler®, Lighting Fixture, Model 59061BSL",,,,,,,,,,,,,,,,,,,,,,,,,,Lighting Fixture,Item Type,Lighting Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_59061BSL.jpg,,,,,,,,,KICHLER_59061BSL_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/59062BSL,,,,,,,Industrial Supplies,Equipment & Hardware,Lighting Fixture,,59062BSL,59062BSL Kichler Ext Wall Lt,,,,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,59062BSL,,Lighting Fixture,"Kichler, Lighting Fixture, 59062BSL, Industrial Grade, Commercial Quality",LIGHTING FIXTURE,Kichler® 59062BSL Lighting Fixture,"Kichler®, Lighting Fixture, Model 59062BSL","Lighting Fixture, 59062BSL","Kichler®, Lighting Fixture, Model 59062BSL",,,,,,,,,,,,,,,,,,,,,,,,,,Lighting Fixture,Item Type,Lighting Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_59062BSL.jpg,,,,,,,,,KICHLER_59062BSL_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/59124BKT,,,,,,,Industrial Supplies,Equipment & Hardware,Lighting Fixture,,59124BKT,59124BKT Kichler Ext Wall Lt,,,,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,59124BKT,,Lighting Fixture,"Kichler, Lighting Fixture, 59124BKT, Industrial Grade, Commercial Quality",LIGHTING FIXTURE,Kichler® 59124BKT Lighting Fixture,"Kichler®, Lighting Fixture, Model 59124BKT","Lighting Fixture, 59124BKT","Kichler®, Lighting Fixture, Model 59124BKT",,,,,,,,,,,,,,,,,,,,,,,,,,Lighting Fixture,Item Type,Lighting Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_59124BKT.jpg,,,,,,,,,KICHLER_59124BKT_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
